BBL,source
1005480012,DHCR
1008730015,DHCR
1008740021,DHCR
1008740019,DHCR
1008740062,DHCR
1008740062,DHCR
1008740061,DHCR
1008750019,DHCR
1008750025,DHCR
1005440011,DHCR
1005450046,DHCR
1005450040,DHCR
1005450039,DHCR
1005450038,DHCR
1005450037,DHCR
1005480070,DHCR
1008460041,DHCR
1004640058,DHCR
1004640057,DHCR
1004630013,DHCR
1004640054,DHCR
1004630016,DHCR
1004630017,DHCR
1004640051,DHCR
1004630018,DHCR
1004640048,DHCR
1004630020,DHCR
1004630021,DHCR
1004630022,DHCR
1004640046,DHCR
1004630023,DHCR
1004640045,DHCR
1004630024,DHCR
1004640044,DHCR
1004630025,DHCR
1004640043,DHCR
1004630026,DHCR
1004630027,DHCR
1004630028,DHCR
1004500001,DHCR
1004490012,DHCR
1004500051,DHCR
1004490015,DHCR
1004490018,DHCR
1004500045,DHCR
1004490019,DHCR
1004500043,DHCR
1004490021,DHCR
1004500042,DHCR
1004490022,DHCR
1004500041,DHCR
1004490023,DHCR
1004490024,DHCR
1004500039,DHCR
1004500038,DHCR
1004490027,DHCR
1004650032,DHCR
1004650030,DHCR
1004657501,DHCR
1004650046,DHCR
1005650021,DHCR
1005480001,DHCR
1005680020,DHCR
1005640004,DHCR
1005500013,DHCR
1005460015,DHCR
1005470020,DHCR
1005480040,DHCR
1005480045,DHCR
1000297501,DHCR
1000257502,DHCR
1000077501,DHCR
1000087501,DHCR
1000277502,DHCR
1000310001,DHCR
1000420022,DHCR
1000260014,DHCR
1000270009,DHCR
1000270017,DHCR
1000330011,DHCR
1000397501,DHCR
1000210006,DHCR
1000190018,DHCR
1000187501,DHCR
1000530036,DHCR
1000520021,DHCR
1000170029,DHCR
1000530006,DHCR
1000150022,DHCR
1000550014,DHCR
1000560004,DHCR
1000880014,DHCR
1000637501,DHCR
1001350019,DHCR
1001350018,DHCR
1001350017,DHCR
1001360027,DHCR
1001450005,DHCR
1001450012,DHCR
1001400003,DHCR
1001370034,DHCR
1001400009,DHCR
1001370028,DHCR
1001510001,DHCR
1001500019,DHCR
1001500017,DHCR
1001260027,DHCR
1001320002,DHCR
1001240010,DHCR
1001260013,DHCR
1001370001,DHCR
1001340021,DHCR
1001320027,DHCR
1001320022,DHCR
1001427501,DHCR
1004290002,DHCR
1004290004,DHCR
1004290005,DHCR
1004340001,DHCR
1004350002,DHCR
1004350002,DHCR
1004350004,DHCR
1004350005,DHCR
1004350007,DHCR
1004350008,DHCR
1004360060,DHCR
1004370005,DHCR
1004370006,DHCR
1004370007,DHCR
1004380004,DHCR
1004390002,DHCR
1004390004,DHCR
1004390005,DHCR
1004390006,DHCR
1004400001,DHCR
1004400001,DHCR
1004400001,DHCR
1004400003,DHCR
1004400006,DHCR
1004400007,DHCR
1004400008,DHCR
1004410002,DHCR
1004410003,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1009720001,DHCR
1003970006,DHCR
1003970007,DHCR
1004000001,DHCR
1004320035,DHCR
1004347501,DHCR
1004350036,DHCR
1004360034,DHCR
1004360030,DHCR
1004360030,DHCR
1004370030,DHCR
1004370029,DHCR
1004370027,DHCR
1004380030,DHCR
1004380029,DHCR
1004380027,DHCR
1004050005,DHCR
1004050005,DHCR
1004050005,DHCR
1004050007,DHCR
1004390028,DHCR
1004060003,DHCR
1004400036,DHCR
1004060004,DHCR
1004400035,DHCR
1004400034,DHCR
1004060007,DHCR
1004060008,DHCR
1004410035,DHCR
1004410033,DHCR
1004410033,DHCR
1004070005,DHCR
1004410032,DHCR
1004410031,DHCR
1003970035,DHCR
1003980033,DHCR
1003980032,DHCR
1003980031,DHCR
1003860001,DHCR
1003860003,DHCR
1003990035,DHCR
1004000038,DHCR
1004010041,DHCR
1003890001,DHCR
1003890007,DHCR
1004040033,DHCR
1004040032,DHCR
1004040031,DHCR
1003930006,DHCR
1004040030,DHCR
1003930007,DHCR
1003930008,DHCR
1004050035,DHCR
1003947507,DHCR
1004050031,DHCR
1004050031,DHCR
1003950001,DHCR
1003950003,DHCR
1004060034,DHCR
1003960003,DHCR
1003960004,DHCR
1004070032,DHCR
1004070031,DHCR
1003720006,DHCR
1003850036,DHCR
1003740002,DHCR
1003740004,DHCR
1003870140,DHCR
1003760007,DHCR
1003770002,DHCR
1003910037,DHCR
1003910036,DHCR
1003780004,DHCR
1003780004,DHCR
1003930035,DHCR
1003930034,DHCR
1003930033,DHCR
1003940041,DHCR
1003950022,DHCR
1003730034,DHCR
1003750042,DHCR
1003750039,DHCR
1003760039,DHCR
1003777503,DHCR
1003770037,DHCR
1003780035,DHCR
1003780033,DHCR
1003790037,DHCR
1003790034,DHCR
1003790032,DHCR
1004380001,DHCR
1004380053,DHCR
1004380052,DHCR
1004380051,DHCR
1004380050,DHCR
1004370010,DHCR
1004380048,DHCR
1004370012,DHCR
1004380047,DHCR
1004380046,DHCR
1004370013,DHCR
1004380045,DHCR
1004377502,DHCR
1004380044,DHCR
1004380043,DHCR
1004380042,DHCR
1004380041,DHCR
1004380040,DHCR
1004370019,DHCR
1004380039,DHCR
1004370021,DHCR
1004370023,DHCR
1004370024,DHCR
1004040058,DHCR
1004040057,DHCR
1004040054,DHCR
1004040051,DHCR
1004040045,DHCR
1004040044,DHCR
1004040042,DHCR
1004040041,DHCR
1004040038,DHCR
1004040037,DHCR
1004040035,DHCR
1003920007,DHCR
1003930056,DHCR
1003930055,DHCR
1003920016,DHCR
1003920017,DHCR
1003920022,DHCR
1003920025,DHCR
1003920026,DHCR
1003920027,DHCR
1003930040,DHCR
1003790010,DHCR
1003790019,DHCR
1004380009,DHCR
1004380009,DHCR
1004380013,DHCR
1004380014,DHCR
1004380014,DHCR
1004380015,DHCR
1004380020,DHCR
1004380021,DHCR
1004380023,DHCR
1004380024,DHCR
1004380024,DHCR
1004380025,DHCR
1004380025,DHCR
1004040004,DHCR
1004040006,DHCR
1004040006,DHCR
1004040012,DHCR
1004040014,DHCR
1004040016,DHCR
1004040018,DHCR
1004050045,DHCR
1004050042,DHCR
1003940001,DHCR
1003940066,DHCR
1003940065,DHCR
1003930014,DHCR
1003930018,DHCR
1003940057,DHCR
1003930019,DHCR
1003930021,DHCR
1003930022,DHCR
1003940053,DHCR
1003930023,DHCR
1003940048,DHCR
1003940044,DHCR
1004390009,DHCR
1004400053,DHCR
1004400050,DHCR
1004400042,DHCR
1004400040,DHCR
1004400038,DHCR
1004050008,DHCR
1004050009,DHCR
1004060063,DHCR
1004050010,DHCR
1004050012,DHCR
1004050013,DHCR
1004060059,DHCR
1004060059,DHCR
1004050014,DHCR
1004050015,DHCR
1004050016,DHCR
1004060056,DHCR
1004050017,DHCR
1004060055,DHCR
1004060054,DHCR
1004060053,DHCR
1004060047,DHCR
1004060042,DHCR
1003950009,DHCR
1004400014,DHCR
1004400018,DHCR
1004400019,DHCR
1004400021,DHCR
1004400024,DHCR
1004417504,DHCR
1004400027,DHCR
1004400028,DHCR
1004400030,DHCR
1004060009,DHCR
1004060011,DHCR
1004070054,DHCR
1004060014,DHCR
1004070052,DHCR
1004060015,DHCR
1004070047,DHCR
1004070046,DHCR
1004060021,DHCR
1004070045,DHCR
1004070043,DHCR
1004070042,DHCR
1004070041,DHCR
1004070040,DHCR
1004060027,DHCR
1004070038,DHCR
1003820001,DHCR
1003820001,DHCR
1003820001,DHCR
1003820001,DHCR
1004410016,DHCR
1004410019,DHCR
1004410020,DHCR
1004077503,DHCR
1004070018,DHCR
1004077504,DHCR
1004070025,DHCR
1004070026,DHCR
1004070027,DHCR
1004070028,DHCR
1004070029,DHCR
1003960020,DHCR
1003960020,DHCR
1003960020,DHCR
1003960026,DHCR
1003960027,DHCR
1003960028,DHCR
1004290001,DHCR
1004290047,DHCR
1004290045,DHCR
1004290042,DHCR
1004290015,DHCR
1004290016,DHCR
1004290017,DHCR
1004290018,DHCR
1003980066,DHCR
1003980061,DHCR
1003980055,DHCR
1003980053,DHCR
1003970018,DHCR
1003980052,DHCR
1003970022,DHCR
1003970022,DHCR
1003987502,DHCR
1003970026,DHCR
1003980043,DHCR
1003980035,DHCR
1003970029,DHCR
1003850001,DHCR
1003840012,DHCR
1003840017,DHCR
1003840018,DHCR
1003850055,DHCR
1003850054,DHCR
1003850053,DHCR
1003840023,DHCR
1003840025,DHCR
1003850049,DHCR
1003840027,DHCR
1003840029,DHCR
1003857501,DHCR
1003720001,DHCR
1003720068,DHCR
1003720056,DHCR
1003720051,DHCR
1003727503,DHCR
1003720041,DHCR
1004310031,DHCR
1003980006,DHCR
1003990058,DHCR
1003980008,DHCR
1003980015,DHCR
1003990050,DHCR
1003980018,DHCR
1003990049,DHCR
1003990047,DHCR
1003980022,DHCR
1003990044,DHCR
1003990043,DHCR
1003980025,DHCR
1003980026,DHCR
1003990039,DHCR
1003990038,DHCR
1003860063,DHCR
1003850018,DHCR
1003860056,DHCR
1003850019,DHCR
1003860053,DHCR
1003850026,DHCR
1003850034,DHCR
1003720009,DHCR
1003730069,DHCR
1003720010,DHCR
1003720012,DHCR
1003720018,DHCR
1003730051,DHCR
1003720023,DHCR
1003720024,DHCR
1003720031,DHCR
1004310025,DHCR
1004000060,DHCR
1003990011,DHCR
1004000058,DHCR
1004000057,DHCR
1004000056,DHCR
1004000055,DHCR
1004000053,DHCR
1004000052,DHCR
1004000050,DHCR
1004000049,DHCR
1003990024,DHCR
1003990026,DHCR
1004000039,DHCR
1003990030,DHCR
1003860010,DHCR
1003860011,DHCR
1003860015,DHCR
1003870048,DHCR
1003870047,DHCR
1003870041,DHCR
1003740001,DHCR
1003730018,DHCR
1003730019,DHCR
1003730023,DHCR
1003740043,DHCR
1003740041,DHCR
1003730032,DHCR
1004000009,DHCR
1004010060,DHCR
1004000010,DHCR
1004010059,DHCR
1004000011,DHCR
1004010058,DHCR
1004010057,DHCR
1004000013,DHCR
1004010056,DHCR
1004000015,DHCR
1004010054,DHCR
1004000016,DHCR
1004010053,DHCR
1004000017,DHCR
1004000018,DHCR
1004010049,DHCR
1004010048,DHCR
1004010047,DHCR
1004010046,DHCR
1004000024,DHCR
1004000026,DHCR
1004010042,DHCR
1003870157,DHCR
1003750062,DHCR
1003750061,DHCR
1003740025,DHCR
1004340053,DHCR
1004340051,DHCR
1004340049,DHCR
1004340045,DHCR
1004340043,DHCR
1004340041,DHCR
1004340040,DHCR
1004340039,DHCR
1004340037,DHCR
1004340136,DHCR
1004020064,DHCR
1004010012,DHCR
1004020063,DHCR
1004010013,DHCR
1004020062,DHCR
1004010015,DHCR
1004020060,DHCR
1004020059,DHCR
1004010017,DHCR
1004020057,DHCR
1004020056,DHCR
1004010020,DHCR
1004010021,DHCR
1004020054,DHCR
1004010023,DHCR
1004020052,DHCR
1004020051,DHCR
1004020050,DHCR
1004010026,DHCR
1004010028,DHCR
1004010029,DHCR
1004020045,DHCR
1004010030,DHCR
1004020044,DHCR
1003890053,DHCR
1003870119,DHCR
1003890047,DHCR
1003870124,DHCR
1003890044,DHCR
1003890043,DHCR
1003890042,DHCR
1003760001,DHCR
1003760058,DHCR
1003760053,DHCR
1003750028,DHCR
1003767501,DHCR
1004340010,DHCR
1004350057,DHCR
1004350057,DHCR
1004340011,DHCR
1004350056,DHCR
1004340012,DHCR
1004350055,DHCR
1004350054,DHCR
1004340013,DHCR
1004350053,DHCR
1004340014,DHCR
1004340015,DHCR
1004340016,DHCR
1004340017,DHCR
1004340019,DHCR
1004350045,DHCR
1004340020,DHCR
1004340021,DHCR
1004340021,DHCR
1004350043,DHCR
1004340023,DHCR
1004340024,DHCR
1004340025,DHCR
1004350041,DHCR
1004350040,DHCR
1004350039,DHCR
1004350038,DHCR
1004350037,DHCR
1004350037,DHCR
1004020011,DHCR
1004020015,DHCR
1004020019,DHCR
1004020021,DHCR
1004020023,DHCR
1004020025,DHCR
1004020028,DHCR
1004020029,DHCR
1004020032,DHCR
1004020034,DHCR
1003900057,DHCR
1003900055,DHCR
1003890019,DHCR
1003890022,DHCR
1003890024,DHCR
1003890027,DHCR
1003907502,DHCR
1003907502,DHCR
1003890031,DHCR
1003760009,DHCR
1003760010,DHCR
1003760011,DHCR
1003760014,DHCR
1003760028,DHCR
1003910059,DHCR
1003910055,DHCR
1003910045,DHCR
1003900024,DHCR
1003910038,DHCR
1003770026,DHCR
1003770030,DHCR
1003780039,DHCR
1004360005,DHCR
1004360009,DHCR
1004370047,DHCR
1004370046,DHCR
1004370045,DHCR
1004370044,DHCR
1004360016,DHCR
1004370043,DHCR
1004360018,DHCR
1004370042,DHCR
1004360019,DHCR
1004360020,DHCR
1004360022,DHCR
1004360023,DHCR
1004370038,DHCR
1004360024,DHCR
1004360025,DHCR
1004370036,DHCR
1004360026,DHCR
1004370035,DHCR
1004360027,DHCR
1004370034,DHCR
1004370033,DHCR
1004370031,DHCR
1004370031,DHCR
1004370031,DHCR
1004370031,DHCR
1004360029,DHCR
1003910009,DHCR
1003910011,DHCR
1003910012,DHCR
1003920053,DHCR
1003920048,DHCR
1003910022,DHCR
1003920045,DHCR
1003920037,DHCR
1003780009,DHCR
1003780010,DHCR
1003780031,DHCR
1004360057,DHCR
1004350011,DHCR
1004360052,DHCR
1004360052,DHCR
1004360052,DHCR
1004350012,DHCR
1004350013,DHCR
1004350014,DHCR
1004360050,DHCR
1004350015,DHCR
1004360048,DHCR
1004360044,DHCR
1004360042,DHCR
1004350019,DHCR
1004360041,DHCR
1004360040,DHCR
1004360039,DHCR
1004350022,DHCR
1004350023,DHCR
1004360037,DHCR
1004360036,DHCR
1004350025,DHCR
1004350027,DHCR
1004350029,DHCR
1004350030,DHCR
1009260035,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009780001,DHCR
1009270026,DHCR
1009270029,DHCR
1009280026,DHCR
1009280026,DHCR
1009280026,DHCR
1009280026,DHCR
1009030032,DHCR
1009310001,DHCR
1009310001,DHCR
1009060028,DHCR
1009060031,DHCR
1009030003,DHCR
1008780042,DHCR
1008780043,DHCR
1009050059,DHCR
1008800042,DHCR
1009050057,DHCR
1008810045,DHCR
1008240036,DHCR
1008270043,DHCR
1008010040,DHCR
1008500016,DHCR
1008500018,DHCR
1008500019,DHCR
1008490057,DHCR
1008500024,DHCR
1008490049,DHCR
1009010056,DHCR
1009010054,DHCR
1009010052,DHCR
1009020011,DHCR
1009020012,DHCR
1009010047,DHCR
1009020017,DHCR
1009010045,DHCR
1009020019,DHCR
1009020020,DHCR
1009020022,DHCR
1009010038,DHCR
1009010036,DHCR
1009020030,DHCR
1009010035,DHCR
1009270001,DHCR
1009270006,DHCR
1009270009,DHCR
1009270013,DHCR
1009270016,DHCR
1009270021,DHCR
1009270022,DHCR
1009270023,DHCR
1009267501,DHCR
1008500064,DHCR
1008500061,DHCR
1008770084,DHCR
1008770074,DHCR
1008770060,DHCR
1008770057,DHCR
1008780028,DHCR
1009030001,DHCR
1009030013,DHCR
1009037502,DHCR
1009280001,DHCR
1009280009,DHCR
1009270037,DHCR
1009280020,DHCR
1009270034,DHCR
1009270033,DHCR
1009280024,DHCR
1008790017,DHCR
1008790026,DHCR
1008790027,DHCR
1008790033,DHCR
1009030057,DHCR
1009040012,DHCR
1009040013,DHCR
1009030039,DHCR
1009030035,DHCR
1009287502,DHCR
1009280040,DHCR
1008800006,DHCR
1008790070,DHCR
1008800016,DHCR
1008790069,DHCR
1008790069,DHCR
1008790054,DHCR
1008790044,DHCR
1009050006,DHCR
1009050019,DHCR
1009040033,DHCR
1009050021,DHCR
1009040032,DHCR
1009050023,DHCR
1009040029,DHCR
1009050024,DHCR
1009050026,DHCR
1009300001,DHCR
1009290050,DHCR
1008800073,DHCR
1008810040,DHCR
1009060001,DHCR
1009050055,DHCR
1009050054,DHCR
1009050053,DHCR
1009060006,DHCR
1009050052,DHCR
1009050051,DHCR
1009060008,DHCR
1009050050,DHCR
1009060009,DHCR
1009060010,DHCR
1009060011,DHCR
1009060014,DHCR
1009060015,DHCR
1009060015,DHCR
1009060015,DHCR
1009050044,DHCR
1009050042,DHCR
1009050040,DHCR
1009060019,DHCR
1009050038,DHCR
1009060024,DHCR
1009310009,DHCR
1009310014,DHCR
1009310014,DHCR
1009310017,DHCR
1008820008,DHCR
1008810060,DHCR
1008820031,DHCR
1008820033,DHCR
1008820035,DHCR
1008820038,DHCR
1008820039,DHCR
1008820043,DHCR
1008810047,DHCR
1009060055,DHCR
1009060050,DHCR
1009070101,DHCR
1009060049,DHCR
1009070010,DHCR
1009070012,DHCR
1009070013,DHCR
1009060042,DHCR
1009070014,DHCR
1009070016,DHCR
1009060041,DHCR
1009060040,DHCR
1009060039,DHCR
1009060038,DHCR
1009070021,DHCR
1009070022,DHCR
1008770035,DHCR
1008770009,DHCR
1008770067,DHCR
1008817501,DHCR
1008810064,DHCR
1008810063,DHCR
1008497508,DHCR
1008500039,DHCR
1008790001,DHCR
1008237507,DHCR
1008230047,DHCR
1008230075,DHCR
1008260024,DHCR
1008260016,DHCR
1008260001,DHCR
1008260055,DHCR
1008270001,DHCR
1008280024,DHCR
1008270059,DHCR
1008270063,DHCR
1008280009,DHCR
1007170002,DHCR
1007170003,DHCR
1006930036,DHCR
1006940032,DHCR
1006940001,DHCR
1006950001,DHCR
1005510001,DHCR
1005720044,DHCR
1005720043,DHCR
1005720041,DHCR
1005720038,DHCR
1005730043,DHCR
1005760041,DHCR
1008160042,DHCR
1008210040,DHCR
1005750003,DHCR
1005750003,DHCR
1007910036,DHCR
1006180033,DHCR
1007640037,DHCR
1007687502,DHCR
1007690034,DHCR
1007690034,DHCR
1007700037,DHCR
1007700038,DHCR
1007700039,DHCR
1007700040,DHCR
1007700041,DHCR
1007970002,DHCR
1007720045,DHCR
1007387501,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007650001,DHCR
1007670002,DHCR
1007410034,DHCR
1007670005,DHCR
1007420037,DHCR
1007680004,DHCR
1007680083,DHCR
1007700003,DHCR
1007440039,DHCR
1007700004,DHCR
1007440040,DHCR
1007440041,DHCR
1007710001,DHCR
1007710004,DHCR
1007710006,DHCR
1007720003,DHCR
1007720004,DHCR
1007720005,DHCR
1007737504,DHCR
1007410002,DHCR
1007420003,DHCR
1007170040,DHCR
1007450004,DHCR
1007460002,DHCR
1007460079,DHCR
1006060008,DHCR
1006060009,DHCR
1006060009,DHCR
1006060009,DHCR
1006060019,DHCR
1006060019,DHCR
1006060021,DHCR
1006170030,DHCR
1006170032,DHCR
1006170034,DHCR
1005530026,DHCR
1005530026,DHCR
1006060069,DHCR
1006060068,DHCR
1006060081,DHCR
1006060082,DHCR
1006060083,DHCR
1006060088,DHCR
1006060084,DHCR
1006060087,DHCR
1006060086,DHCR
1005740054,DHCR
1005730031,DHCR
1005730028,DHCR
1005730019,DHCR
1005730015,DHCR
1005740072,DHCR
1005740073,DHCR
1005740073,DHCR
1005730011,DHCR
1005730009,DHCR
1005730008,DHCR
1005750064,DHCR
1005740030,DHCR
1005750072,DHCR
1005750074,DHCR
1005750077,DHCR
1005740015,DHCR
1005740009,DHCR
1005740007,DHCR
1006070049,DHCR
1006070057,DHCR
1005760049,DHCR
1005760053,DHCR
1005760055,DHCR
1005750128,DHCR
1005767502,DHCR
1005760076,DHCR
1005750013,DHCR
1005750011,DHCR
1006070038,DHCR
1006080056,DHCR
1006080059,DHCR
1006080060,DHCR
1006080060,DHCR
1006087501,DHCR
1006170021,DHCR
1006090047,DHCR
1006080035,DHCR
1006090053,DHCR
1006080024,DHCR
1006080021,DHCR
1006080009,DHCR
1006090001,DHCR
1006180042,DHCR
1006180044,DHCR
1006180046,DHCR
1006180046,DHCR
1006170045,DHCR
1006170044,DHCR
1006170043,DHCR
1006180055,DHCR
1006180056,DHCR
1006170036,DHCR
1006180057,DHCR
1006180058,DHCR
1006180059,DHCR
1006180060,DHCR
1008160031,DHCR
1008160007,DHCR
1006090033,DHCR
1007900018,DHCR
1007900014,DHCR
1007900010,DHCR
1007900009,DHCR
1006090014,DHCR
1006180032,DHCR
1006180031,DHCR
1007640036,DHCR
1006180028,DHCR
1007640034,DHCR
1006180026,DHCR
1007640031,DHCR
1007640030,DHCR
1007647501,DHCR
1007647501,DHCR
1007640024,DHCR
1007640021,DHCR
1006180015,DHCR
1007640020,DHCR
1006180014,DHCR
1006180008,DHCR
1007640007,DHCR
1008170026,DHCR
1008170001,DHCR
1007900028,DHCR
1007910030,DHCR
1007910029,DHCR
1007907502,DHCR
1007910022,DHCR
1007910022,DHCR
1007900055,DHCR
1007900056,DHCR
1007910020,DHCR
1007910019,DHCR
1007900059,DHCR
1007900063,DHCR
1007900067,DHCR
1007900068,DHCR
1007640042,DHCR
1007650035,DHCR
1007650025,DHCR
1007650024,DHCR
1007640051,DHCR
1007650022,DHCR
1007650021,DHCR
1007650020,DHCR
1007650019,DHCR
1007640057,DHCR
1007650017,DHCR
1007640061,DHCR
1007650015,DHCR
1007650014,DHCR
1007650013,DHCR
1007650011,DHCR
1007640062,DHCR
1007650010,DHCR
1007650009,DHCR
1007640067,DHCR
1007650008,DHCR
1007640068,DHCR
1007640069,DHCR
1007650005,DHCR
1007380048,DHCR
1007380056,DHCR
1007380057,DHCR
1007380062,DHCR
1007380066,DHCR
1007380068,DHCR
1007380072,DHCR
1008180037,DHCR
1008180035,DHCR
1008170029,DHCR
1008180021,DHCR
1008180017,DHCR
1008180016,DHCR
1008180015,DHCR
1008180014,DHCR
1008180010,DHCR
1008180008,DHCR
1008170085,DHCR
1007920028,DHCR
1007910050,DHCR
1007920024,DHCR
1007920020,DHCR
1007910068,DHCR
1007920012,DHCR
1007910069,DHCR
1007920008,DHCR
1007910078,DHCR
1007927504,DHCR
1007650041,DHCR
1007660039,DHCR
1007650047,DHCR
1007650051,DHCR
1007660033,DHCR
1007660032,DHCR
1007650053,DHCR
1007650053,DHCR
1007660030,DHCR
1007660030,DHCR
1007660029,DHCR
1007660028,DHCR
1007650057,DHCR
1007660027,DHCR
1007650058,DHCR
1007650059,DHCR
1007660023,DHCR
1007650060,DHCR
1007650060,DHCR
1007660022,DHCR
1007650062,DHCR
1007650063,DHCR
1007660019,DHCR
1007650064,DHCR
1007650065,DHCR
1007650065,DHCR
1007650070,DHCR
1007660009,DHCR
1007400022,DHCR
1007400018,DHCR
1007400011,DHCR
1007400010,DHCR
1008190031,DHCR
1007920038,DHCR
1007930032,DHCR
1007920043,DHCR
1007920060,DHCR
1007920061,DHCR
1007920062,DHCR
1007920063,DHCR
1007930001,DHCR
1007660050,DHCR
1007660052,DHCR
1007660055,DHCR
1007660055,DHCR
1007660055,DHCR
1007660055,DHCR
1007660055,DHCR
1007660055,DHCR
1007660055,DHCR
1007660059,DHCR
1007660071,DHCR
1007660077,DHCR
1007410030,DHCR
1007410028,DHCR
1007400043,DHCR
1007400047,DHCR
1007400048,DHCR
1007400050,DHCR
1007400051,DHCR
1007400052,DHCR
1007400053,DHCR
1007400054,DHCR
1007410001,DHCR
1007147501,DHCR
1007140063,DHCR
